motif_id,document_id,chapter_id,chapter_number,paragraph_id,paragraph_number,sentence_id,sentence_number,surface_text,motif_key,motif_type,subtype,char_start,char_end,start_token_id,end_token_id,start_token_number,end_token_number,priority,source,notes
hongloumeng_mo0000110,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00019,19,hongloumeng_s000187,4,雨,motif_rain,自然,雨,2,3,hongloumeng_t0003144,hongloumeng_t0003144,3,3,70,motif_rule,
hongloumeng_mo0000111,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00019,19,hongloumeng_s000191,8,哭,motif_tears,情感身體,哭泣,5,6,hongloumeng_t0003181,hongloumeng_t0003181,4,4,70,motif_rule,情緒與身體反應。
hongloumeng_mo0000112,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00019,19,hongloumeng_s000192,9,雨,motif_rain,自然,雨,16,17,hongloumeng_t0003227,hongloumeng_t0003227,15,15,70,motif_rule,
hongloumeng_mo0000113,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00019,19,hongloumeng_s000192,9,書,motif_book,文藝,書,20,21,hongloumeng_t0003230,hongloumeng_t0003230,18,18,55,motif_rule,高歧義，保守使用。
hongloumeng_mo0000114,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00019,19,hongloumeng_s000193,10,茶,motif_tea,飲食,茶,3,4,hongloumeng_t0003235,hongloumeng_t0003235,3,3,70,motif_rule,日常、品味、空間交往。
hongloumeng_mo0000115,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00019,19,hongloumeng_s000199,16,雨,motif_rain,自然,雨,0,1,hongloumeng_t0003274,hongloumeng_t0003274,1,1,70,motif_rule,
hongloumeng_mo0000116,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00020,20,hongloumeng_s000202,1,雨,motif_rain,自然,雨,2,3,hongloumeng_t0003309,hongloumeng_t0003309,2,2,70,motif_rule,
hongloumeng_mo0000117,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00020,20,hongloumeng_s000202,1,書,motif_book,文藝,書,7,8,hongloumeng_t0003312,hongloumeng_t0003312,5,5,55,motif_rule,高歧義，保守使用。
hongloumeng_mo0000118,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00020,20,hongloumeng_s000203,2,雨,motif_rain,自然,雨,11,12,hongloumeng_t0003323,hongloumeng_t0003323,9,9,70,motif_rule,
hongloumeng_mo0000119,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00020,20,hongloumeng_s000203,2,花,motif_flower,花木,泛花,34,35,hongloumeng_t0003340,hongloumeng_t0003340,26,26,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0000120,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00020,20,hongloumeng_s000205,4,雨,motif_rain,自然,雨,0,1,hongloumeng_t0003362,hongloumeng_t0003362,1,1,70,motif_rule,
hongloumeng_mo0000121,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00020,20,hongloumeng_s000206,5,花,motif_flower,花木,泛花,7,8,hongloumeng_t0003373,hongloumeng_t0003373,5,5,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0000122,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00020,20,hongloumeng_s000209,8,雨,motif_rain,自然,雨,31,32,hongloumeng_t0003450,hongloumeng_t0003450,24,24,70,motif_rule,
hongloumeng_mo0000123,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00020,20,hongloumeng_s000213,12,雨,motif_rain,自然,雨,0,1,hongloumeng_t0003500,hongloumeng_t0003500,1,1,70,motif_rule,
hongloumeng_mo0000124,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00020,20,hongloumeng_s000213,12,風,motif_wind,自然,風,40,41,hongloumeng_t0003528,hongloumeng_t0003528,29,29,70,motif_rule,
hongloumeng_mo0000125,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00020,20,hongloumeng_s000214,13,雨,motif_rain,自然,雨,7,8,hongloumeng_t0003539,hongloumeng_t0003539,5,5,70,motif_rule,
hongloumeng_mo0000126,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00020,20,hongloumeng_s000215,14,雨,motif_rain,自然,雨,8,9,hongloumeng_t0003564,hongloumeng_t0003564,6,6,70,motif_rule,
hongloumeng_mo0000127,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00021,21,hongloumeng_s000217,2,書,motif_book,文藝,書,14,15,hongloumeng_t0003592,hongloumeng_t0003592,13,13,55,motif_rule,高歧義，保守使用。
hongloumeng_mo0000128,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00021,21,hongloumeng_s000217,2,月,motif_moon,自然,月,21,22,hongloumeng_t0003597,hongloumeng_t0003597,18,18,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0000129,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00021,21,hongloumeng_s000217,2,雨,motif_rain,自然,雨,27,28,hongloumeng_t0003603,hongloumeng_t0003603,24,24,70,motif_rule,
hongloumeng_mo0000130,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00021,21,hongloumeng_s000218,3,雨,motif_rain,自然,雨,2,3,hongloumeng_t0003606,hongloumeng_t0003606,2,2,70,motif_rule,
hongloumeng_mo0000131,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00021,21,hongloumeng_s000219,4,月,motif_moon,自然,月,10,11,hongloumeng_t0003640,hongloumeng_t0003640,9,9,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0000132,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00022,22,hongloumeng_s000222,3,風,motif_wind,自然,風,2,3,hongloumeng_t0003667,hongloumeng_t0003667,2,2,70,motif_rule,
hongloumeng_mo0000133,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00022,22,hongloumeng_s000222,3,月,motif_moon,自然,月,8,9,hongloumeng_t0003671,hongloumeng_t0003671,6,6,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0000134,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00022,22,hongloumeng_s000223,4,玉,motif_jade,物象,玉石,8,9,hongloumeng_t0003679,hongloumeng_t0003679,7,7,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000135,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00023,23,hongloumeng_s000224,1,雨,motif_rain,自然,雨,0,1,hongloumeng_t0003681,hongloumeng_t0003681,1,1,70,motif_rule,
hongloumeng_mo0000136,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00024,24,hongloumeng_s000225,1,玉,motif_jade,物象,玉石,0,1,hongloumeng_t0003705,hongloumeng_t0003705,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000137,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00025,25,hongloumeng_s000227,2,雨,motif_rain,自然,雨,1,2,hongloumeng_t0003730,hongloumeng_t0003730,2,2,70,motif_rule,
hongloumeng_mo0000138,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00025,25,hongloumeng_s000228,3,雨,motif_rain,自然,雨,0,1,hongloumeng_t0003738,hongloumeng_t0003738,1,1,70,motif_rule,
hongloumeng_mo0000139,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00025,25,hongloumeng_s000235,10,雨,motif_rain,自然,雨,0,1,hongloumeng_t0003818,hongloumeng_t0003818,1,1,70,motif_rule,
hongloumeng_mo0000140,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00025,25,hongloumeng_s000237,12,書,motif_book,文藝,書,11,12,hongloumeng_t0003849,hongloumeng_t0003849,9,9,55,motif_rule,高歧義，保守使用。
hongloumeng_mo0000141,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00026,26,hongloumeng_s000238,1,茶,motif_tea,飲食,茶,2,3,hongloumeng_t0003854,hongloumeng_t0003854,2,2,70,motif_rule,日常、品味、空間交往。
hongloumeng_mo0000142,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00026,26,hongloumeng_s000238,1,酒,motif_wine,飲食,酒,14,15,hongloumeng_t0003862,hongloumeng_t0003862,10,10,70,motif_rule,宴飲與情境。
hongloumeng_mo0000143,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00026,26,hongloumeng_s000241,4,月,motif_moon,自然,月,5,6,hongloumeng_t0003902,hongloumeng_t0003902,4,4,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0000144,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00026,26,hongloumeng_s000241,4,酒,motif_wine,飲食,酒,19,20,hongloumeng_t0003912,hongloumeng_t0003912,14,14,70,motif_rule,宴飲與情境。
hongloumeng_mo0000145,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00026,26,hongloumeng_s000242,5,雨,motif_rain,自然,雨,0,1,hongloumeng_t0003917,hongloumeng_t0003917,1,1,70,motif_rule,
hongloumeng_mo0000146,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00026,26,hongloumeng_s000242,5,酒,motif_wine,飲食,酒,9,10,hongloumeng_t0003923,hongloumeng_t0003923,7,7,70,motif_rule,宴飲與情境。
hongloumeng_mo0000147,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00026,26,hongloumeng_s000242,5,月,motif_moon,自然,月,19,20,hongloumeng_t0003930,hongloumeng_t0003930,14,14,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0000148,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00027,27,hongloumeng_s000243,1,玉,motif_jade,物象,玉石,13,14,hongloumeng_t0003945,hongloumeng_t0003945,11,11,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000149,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00028,28,hongloumeng_s000251,7,雨,motif_rain,自然,雨,0,1,hongloumeng_t0004013,hongloumeng_t0004013,1,1,70,motif_rule,
hongloumeng_mo0000150,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00028,28,hongloumeng_s000252,8,酒,motif_wine,飲食,酒,4,5,hongloumeng_t0004022,hongloumeng_t0004022,4,4,70,motif_rule,宴飲與情境。
hongloumeng_mo0000151,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00028,28,hongloumeng_s000259,15,白,motif_white,顏色,白色,14,15,hongloumeng_t0004162,hongloumeng_t0004162,10,10,75,motif_rule,潔淨、喪亡、雪色等語境。
hongloumeng_mo0000152,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00028,28,hongloumeng_s000262,18,雨,motif_rain,自然,雨,0,1,hongloumeng_t0004202,hongloumeng_t0004202,1,1,70,motif_rule,
hongloumeng_mo0000153,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00028,28,hongloumeng_s000262,18,酒,motif_wine,飲食,酒,22,23,hongloumeng_t0004219,hongloumeng_t0004219,18,18,70,motif_rule,宴飲與情境。
hongloumeng_mo0000154,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00029,29,hongloumeng_s000264,1,雨,motif_rain,自然,雨,3,4,hongloumeng_t0004234,hongloumeng_t0004234,3,3,70,motif_rule,
hongloumeng_mo0000155,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00029,29,hongloumeng_s000264,1,紅,motif_red,顏色,紅色,15,16,hongloumeng_t0004244,hongloumeng_t0004244,13,13,80,motif_rule,紅樓、女兒、繁華、情感色彩。
hongloumeng_mo0000156,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00029,29,hongloumeng_s000265,2,書,motif_book,文藝,書,14,15,hongloumeng_t0004259,hongloumeng_t0004259,12,12,55,motif_rule,高歧義，保守使用。
hongloumeng_mo0000157,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00029,29,hongloumeng_s000265,2,雨,motif_rain,自然,雨,17,18,hongloumeng_t0004262,hongloumeng_t0004262,15,15,70,motif_rule,
hongloumeng_mo0000158,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00029,29,hongloumeng_s000265,2,雨,motif_rain,自然,雨,25,26,hongloumeng_t0004269,hongloumeng_t0004269,22,22,70,motif_rule,
hongloumeng_mo0000159,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00029,29,hongloumeng_s000267,4,書,motif_book,文藝,書,33,34,hongloumeng_t0004318,hongloumeng_t0004318,24,24,55,motif_rule,高歧義，保守使用。
hongloumeng_mo0000160,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00030,30,hongloumeng_s000270,2,蓮,motif_lotus,花木,蓮,10,11,hongloumeng_t0004362,hongloumeng_t0004362,5,5,75,motif_rule,單字可能與人名重疊。
hongloumeng_mo0000161,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00030,30,hongloumeng_s000270,2,花,motif_flower,花木,泛花,15,16,hongloumeng_t0004365,hongloumeng_t0004365,8,8,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0000162,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00030,30,hongloumeng_s000270,2,蓮,motif_lotus,花木,蓮,32,33,hongloumeng_t0004376,hongloumeng_t0004376,19,19,75,motif_rule,單字可能與人名重疊。
hongloumeng_mo0000163,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00030,30,hongloumeng_s000271,3,蓮,motif_lotus,花木,蓮,14,15,hongloumeng_t0004396,hongloumeng_t0004396,11,11,75,motif_rule,單字可能與人名重疊。
hongloumeng_mo0000164,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00031,31,hongloumeng_s000276,3,哭,motif_tears,情感身體,哭泣,5,6,hongloumeng_t0004476,hongloumeng_t0004476,3,3,70,motif_rule,情緒與身體反應。
hongloumeng_mo0000165,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00031,31,hongloumeng_s000277,4,月,motif_moon,自然,月,3,4,hongloumeng_t0004484,hongloumeng_t0004484,2,2,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0000166,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00031,31,hongloumeng_s000277,4,病,motif_illness,身體,疾病,12,13,hongloumeng_t0004491,hongloumeng_t0004491,9,9,85,motif_rule,身體、命運、情感消耗。
hongloumeng_mo0000167,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00032,32,hongloumeng_s000279,1,月,motif_moon,自然,月,5,6,hongloumeng_t0004510,hongloumeng_t0004510,4,4,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0000168,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00032,32,hongloumeng_s000280,2,竹,motif_bamboo,花木,竹,6,7,hongloumeng_t0004536,hongloumeng_t0004536,5,5,75,motif_rule,瀟湘館與清雅意象。
hongloumeng_mo0000169,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00033,33,hongloumeng_s000292,5,書,motif_book,文藝,書,4,5,hongloumeng_t0004772,hongloumeng_t0004772,3,3,55,motif_rule,高歧義，保守使用。
hongloumeng_mo0000170,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00033,33,hongloumeng_s000294,7,病,motif_illness,身體,疾病,35,36,hongloumeng_t0004848,hongloumeng_t0004848,28,28,85,motif_rule,身體、命運、情感消耗。
hongloumeng_mo0000171,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00035,35,hongloumeng_s000299,4,金,motif_gold,物象,金,10,11,hongloumeng_t0004930,hongloumeng_t0004930,8,8,60,motif_rule,金玉、財富、命名歧義。
hongloumeng_mo0000172,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00036,36,hongloumeng_s000309,5,白,motif_white,顏色,白色,19,20,hongloumeng_t0005041,hongloumeng_t0005041,17,17,75,motif_rule,潔淨、喪亡、雪色等語境。
hongloumeng_mo0000173,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00037,37,hongloumeng_s000322,2,綠,motif_green,顏色,綠色,8,9,hongloumeng_t0005149,hongloumeng_t0005149,5,5,70,motif_rule,服色、植物、空間色彩。
hongloumeng_mo0000174,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00037,37,hongloumeng_s000323,3,香,motif_fragrance,感官,香氣,9,10,hongloumeng_t0005165,hongloumeng_t0005165,9,9,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0000175,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00037,37,hongloumeng_s000324,4,白,motif_white,顏色,白色,7,8,hongloumeng_t0005178,hongloumeng_t0005178,5,5,75,motif_rule,潔淨、喪亡、雪色等語境。
hongloumeng_mo0000176,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00037,37,hongloumeng_s000324,4,紅,motif_red,顏色,紅色,12,13,hongloumeng_t0005181,hongloumeng_t0005181,8,8,80,motif_rule,紅樓、女兒、繁華、情感色彩。
hongloumeng_mo0000177,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00037,37,hongloumeng_s000325,5,金,motif_gold,物象,金,0,1,hongloumeng_t0005187,hongloumeng_t0005187,1,1,60,motif_rule,金玉、財富、命名歧義。
hongloumeng_mo0000178,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00037,37,hongloumeng_s000328,8,花,motif_flower,花木,泛花,11,12,hongloumeng_t0005231,hongloumeng_t0005231,8,8,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0000179,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00037,37,hongloumeng_s000330,10,紫,motif_purple,顏色,紫色,8,9,hongloumeng_t0005249,hongloumeng_t0005249,8,8,70,motif_rule,服色、身份、空間色彩。
hongloumeng_mo0000180,hongloumeng,hongloumeng_ch001,1,hongloumeng_p00039,39,hongloumeng_s000339,2,哭,motif_tears,情感身體,哭泣,7,8,hongloumeng_t0005345,hongloumeng_t0005345,6,6,70,motif_rule,情緒與身體反應。
hongloumeng_mo0000181,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00041,1,hongloumeng_s000353,1,詩,motif_poetry,文藝,詩,0,1,hongloumeng_t0005566,hongloumeng_t0005566,1,1,80,motif_rule,詩社、才情、題詠。
hongloumeng_mo0000182,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00042,2,hongloumeng_s000354,1,香,motif_fragrance,感官,香氣,8,9,hongloumeng_t0005575,hongloumeng_t0005575,8,8,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0000183,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00042,2,hongloumeng_s000354,1,茶,motif_tea,飲食,茶,10,11,hongloumeng_t0005575,hongloumeng_t0005575,8,8,70,motif_rule,日常、品味、空間交往。
hongloumeng_mo0000184,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00045,5,hongloumeng_s000377,1,雨,motif_rain,自然,雨,6,7,hongloumeng_t0005860,hongloumeng_t0005860,6,6,70,motif_rule,
hongloumeng_mo0000185,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00045,5,hongloumeng_s000378,2,書,motif_book,文藝,書,5,6,hongloumeng_t0005880,hongloumeng_t0005880,5,5,55,motif_rule,高歧義，保守使用。
hongloumeng_mo0000186,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00045,5,hongloumeng_s000381,5,雨,motif_rain,自然,雨,0,1,hongloumeng_t0005927,hongloumeng_t0005927,1,1,70,motif_rule,
hongloumeng_mo0000187,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00045,5,hongloumeng_s000381,5,金,motif_gold,物象,金,13,14,hongloumeng_t0005935,hongloumeng_t0005935,9,9,60,motif_rule,金玉、財富、命名歧義。
hongloumeng_mo0000188,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00046,6,hongloumeng_s000383,1,雨,motif_rain,自然,雨,14,15,hongloumeng_t0005972,hongloumeng_t0005972,11,11,70,motif_rule,
hongloumeng_mo0000189,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00046,6,hongloumeng_s000385,3,雨,motif_rain,自然,雨,13,14,hongloumeng_t0006005,hongloumeng_t0006005,10,10,70,motif_rule,
hongloumeng_mo0000190,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00046,6,hongloumeng_s000386,4,雨,motif_rain,自然,雨,4,5,hongloumeng_t0006022,hongloumeng_t0006022,5,5,70,motif_rule,
hongloumeng_mo0000191,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00046,6,hongloumeng_s000386,4,雨,motif_rain,自然,雨,14,15,hongloumeng_t0006027,hongloumeng_t0006027,10,10,70,motif_rule,
hongloumeng_mo0000192,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00048,8,hongloumeng_s000389,1,雨,motif_rain,自然,雨,3,4,hongloumeng_t0006052,hongloumeng_t0006052,3,3,70,motif_rule,
hongloumeng_mo0000193,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00048,8,hongloumeng_s000395,7,書,motif_book,文藝,書,3,4,hongloumeng_t0006176,hongloumeng_t0006176,3,3,55,motif_rule,高歧義，保守使用。
hongloumeng_mo0000194,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00048,8,hongloumeng_s000396,8,雨,motif_rain,自然,雨,1,2,hongloumeng_t0006187,hongloumeng_t0006187,2,2,70,motif_rule,
hongloumeng_mo0000195,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00048,8,hongloumeng_s000398,10,風,motif_wind,自然,風,5,6,hongloumeng_t0006228,hongloumeng_t0006228,4,4,70,motif_rule,
hongloumeng_mo0000196,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00048,8,hongloumeng_s000398,10,月,motif_moon,自然,月,7,8,hongloumeng_t0006228,hongloumeng_t0006228,4,4,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0000197,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00049,9,hongloumeng_s000400,2,花,motif_flower,花木,泛花,20,21,hongloumeng_t0006269,hongloumeng_t0006269,18,18,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0000198,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00049,9,hongloumeng_s000400,2,月,motif_moon,自然,月,53,54,hongloumeng_t0006290,hongloumeng_t0006290,39,39,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0000199,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00049,9,hongloumeng_s000404,6,書,motif_book,文藝,書,10,11,hongloumeng_t0006360,hongloumeng_t0006360,10,10,55,motif_rule,高歧義，保守使用。
hongloumeng_mo0000200,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00049,9,hongloumeng_s000404,6,香,motif_fragrance,感官,香氣,11,12,hongloumeng_t0006360,hongloumeng_t0006360,10,10,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0000201,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00049,9,hongloumeng_s000409,11,玉,motif_jade,物象,玉石,16,17,hongloumeng_t0006444,hongloumeng_t0006444,13,13,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000202,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00049,9,hongloumeng_s000411,13,書,motif_book,文藝,書,15,16,hongloumeng_t0006471,hongloumeng_t0006471,13,13,55,motif_rule,高歧義，保守使用。
hongloumeng_mo0000203,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00050,10,hongloumeng_s000412,1,雨,motif_rain,自然,雨,0,1,hongloumeng_t0006490,hongloumeng_t0006490,1,1,70,motif_rule,
hongloumeng_mo0000204,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00050,10,hongloumeng_s000412,1,風,motif_wind,自然,風,6,7,hongloumeng_t0006495,hongloumeng_t0006495,6,6,70,motif_rule,
hongloumeng_mo0000205,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00050,10,hongloumeng_s000412,1,病,motif_illness,身體,疾病,9,10,hongloumeng_t0006497,hongloumeng_t0006497,8,8,85,motif_rule,身體、命運、情感消耗。
hongloumeng_mo0000206,hongloumeng,hongloumeng_ch002,2,hongloumeng_p00050,10,hongloumeng_s000412,1,月,motif_moon,自然,月,16,17,hongloumeng_t0006502,hongloumeng_t0006502,13,13,85,motif_rule,夜、情感、詩性場景。
